Time,Pressure,RFTS,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,NeLWzr,DifRadU,DifRadD,DirRadU,Latitude,Longitude
214947,916.4,-4.9,913,-8.4,81,0.26,173.1,465,431,503.2514949,0,387,263.8,336.3,70.13769,136.7529
214948,916,-4.8,917,-8.4,80.6,0.12,177.4,437,448,472.9560779,0,387.4,266.8,336.6,70.13838,136.75177
214949,915.7,-4.8,919,-8.4,80.1,0,185.9,451,460,488.1140053,0,386.3,269.1,336,70.13908,136.75052
214950,915.4,-4.8,922,-8.4,79.9,0.04,188.7,514,471,556.3052073,0,386,271.3,336.3,70.13963,136.74962
214951,915.2,-4.7,924,-8.4,79.8,0.26,186.1,541,471,585.5321553,0,385.6,272.5,336.3,70.14034,136.74843
214952,914.8,-4.7,928,-8.3,79.8,0.08,166.6,543,479,587.7060675,0,384.8,273.3,335.9,70.14103,136.74731
214953,914.5,-4.8,930,-8.3,80.1,0.12,180.7,527,478,570.3954078,0,384.9,273.5,335.9,70.14169,136.74623
214954,914.3,-4.8,932,-8.3,80.3,0.08,213.1,540,482,584.4703691,0,384.6,273,335.6,70.14237,136.74513
214955,914,-4.7,935,-8.3,80.2,0.25,188,546,482,590.9712075,0,384.5,271.7,336.7,70.14293,136.74409
214956,913.8,-4.7,936,-8.3,80.1,0.16,178.2,531,460,574.7400415,0,383.9,270,338.5,70.14359,136.74295
214957,913.6,-4.7,938,-8.3,79.8,0.16,172.7,527,462,570.4147826,0,383,267.8,340.8,70.14427,136.74187
214958,913.4,-4.6,940,-8.2,80,0.25,189.7,531,458,574.7485302,0,381.4,267.1,343.8,70.14495,136.74081
214959,913.3,-4.6,941,-8.3,79.7,0.16,168.8,524,463,567.1738763,0,379.8,265.9,352.2,70.14565,136.73962
215000,913.2,-4.6,942,-8.2,79.6,0.25,181.6,521,466,563.9287444,0,375.3,266.4,363.8,70.14629,136.73849
215001,913,-4.6,944,-8.2,79.5,0.04,184.7,556,480,601.8169695,0,368.7,267.2,375.6,70.14696,136.7374
215002,913,-4.7,944,-8.2,79.8,0.12,206,571,481,618.0530388,0,360.7,269.4,,70.14771,136.73624
215003,912.9,-4.7,945,-8.2,80.2,0.25,189.4,556,468,601.8191216,0,351.2,272.1,,70.14841,136.73531
215004,912.9,-4.7,945,-8.2,80.4,0.08,174.1,500,462,541.2042461,0,342.2,274.4,,70.14912,136.73448
215005,913,-4.7,944,-8.2,80.4,0.25,157.3,484,453,523.8838368,0,334,276.9,,70.14972,136.73364
215006,913.1,-4.7,943,-8.2,80.3,0.08,187.3,495,466,535.7883621,0,328.3,278.6,,70.15051,136.73273
215007,913.1,-4.7,943,-8.2,80.7,0.24,188.9,486,461,526.0467555,0,324.3,279.3,,70.15131,136.73201
215008,913.2,-4.7,942,-8.2,80.5,0,246.2,485,457,524.9624588,0,324.1,279.3,,70.15208,136.73135
215009,913.5,-4.6,940,-8.2,80.5,0.08,212.4,470,474,508.7209399,0,328.4,278.6,,70.15288,136.73094
215010,913.7,-4.7,938,-8.2,80.5,0.24,212.6,493,470,533.6118538,0,336.2,276.7,,70.15363,136.73062
215011,913.9,-4.7,936,-8.2,80.6,0.19,219.8,457,455,494.6425937,0,347.9,273.6,,70.15445,136.73048
215012,914.1,-4.7,934,-8.2,80.7,0.24,197.1,394,454,426.4501411,0,362.5,270.5,,70.15524,136.73048
215013,914.2,-4.7,933,-8.2,80.6,0,232.8,447,445,483.8134269,0,379.8,266.7,,70.15597,136.73055
215014,914.3,-4.7,932,-8.2,80.5,0.08,174.4,478,448,517.3645119,0,398,262.9,,70.1569,136.73096
215015,914.5,-4.7,931,-8.2,80.3,0.12,203,468,448,506.5370984,0,419.2,258.5,,70.15765,136.73151
215016,914.6,-4.7,930,-8.2,80.3,0.12,221.7,438,442,474.0649391,0,443.8,254.5,,70.15844,136.73218
215017,914.6,-4.7,930,-8.2,80.5,0.24,215.9,424,446,458.9121785,0,470.7,250.8,,70.15913,136.73311
215018,914.7,-4.7,928,-8.2,80.3,0.12,180.3,444,451,480.5571128,0,497.7,247.5,,70.15995,136.73412
215019,914.8,-4.6,927,-8.2,80.1,0.24,198.9,447,456,483.8022323,0,523.6,243.6,,70.16061,136.73532
215020,914.9,-4.5,927,-8.2,79.6,0.08,204.5,457,450,494.6236091,0,548.4,240.9,,70.16116,136.73639
215021,914.9,-4.5,926,-8.2,79.5,0.04,205.8,472,448,510.8585196,0,574.7,238.2,,70.16187,136.73819
215022,915.1,-4.6,925,-8.2,79.6,0.24,214.4,482,452,521.6776732,0,598.7,236.1,,70.16241,136.73984
215023,915.1,-4.7,924,-8.2,79.7,0.08,191.5,520,456,562.8057885,0,620.3,234.6,,70.16298,136.74164
215024,915.3,-4.7,923,-8.2,80.1,0.08,215.7,532,453,575.789024,0,641.7,233.9,,70.16342,136.74329
215025,915.4,-4.7,922,-8.2,80.5,0.24,177.2,481,443,520.5891142,0,661.5,234.6,,70.16388,136.74544
215026,915.6,-4.7,921,-8.1,80.9,0.19,221.5,444,447,480.5399126,0,679.3,235.6,,70.16418,136.74756
215027,915.7,-4.7,920,-8.2,80.4,0.08,190.1,468,449,506.5129811,0,693.8,236.2,,70.16451,136.74971
215028,915.7,-4.6,919,-8.2,80.2,0.24,181.5,482,455,521.6650788,0,707.6,237.6,,70.16479,136.75208
215029,916,-4.6,917,-8.2,80,0.08,194.3,461,445,498.9307824,0,725.9,239.5,,70.16499,136.75436
215030,916.1,-4.6,916,-8.2,80,0,206.9,501,446,542.2197082,0,739.7,240,,70.16504,136.75661
215031,916.2,-4.7,915,-8.2,80.2,0.08,209.6,484,450,523.8188534,0,742.6,241.2,,70.16518,136.75879
215032,916.2,-4.8,915,-8.2,80.8,0.24,173.9,446,460,482.6925798,0,728.3,242.2,,70.16519,136.76088
215033,916.3,-4.7,914,-8.2,80.5,0.08,216.5,459,454,496.7600156,0,696.5,243.2,,70.16501,136.76358
215034,916.3,-4.6,914,-8.2,80.2,0.04,203.5,444,459,480.5260282,0,648.8,244.5,,70.16488,136.76581
215035,916.3,-4.7,914,-8.2,80.2,0.08,184.9,492,449,532.474788,0,588.8,245.4,,70.16464,136.76791
215036,916.2,-4.9,915,-8.2,80.9,0.24,197.9,527,449,570.3564788,0,522.2,246.3,,70.16435,136.77026
215037,916.2,-5,915,-8.2,81.3,0.12,213.6,492,452,532.4770163,0,458.4,246.1,,70.16398,136.77237
215038,916.3,-5.1,914,-8.2,82.2,0.24,186.7,486,449,525.981193,0,407.9,246.1,,70.1636,136.77435
215039,916.2,-5.1,915,-8.2,82.3,0.24,185.3,470,444,508.6670684,0,374.7,246.2,,70.16315,136.77634
215040,916.2,-5.1,915,-8.3,82.2,0.12,159.7,437,455,472.9521466,0,353.2,245.4,,70.16266,136.77803
215041,916.4,-5.1,914,-8.3,82,0.08,191,420,447,454.5497374,0,341.4,245.8,,70.16212,136.7796
215042,916.5,-5.1,913,-8.4,81.8,0.24,186.5,442,434,478.3574653,0,339.4,246.6,,70.16151,136.78123
215043,916.7,-5,910,-8.4,82.1,0.15,130.9,425,436,459.9551898,0,344.3,247.7,,70.16087,136.7827
215044,916.9,-5.3,909,-8.4,82.3,0.24,177.9,446,434,482.6782454,0,351,250.2,,70.16031,136.78409
215045,917.2,-5.3,906,-8.4,82.5,0,171.1,475,456,514.0564619,0,355.8,253.8,333.7,70.15965,136.78516
215046,917.4,-5.3,904,-8.4,82.8,0.08,137.2,471,498,509.7230921,0,357.9,257.6,344.7,70.15893,136.78642
215047,917.7,-5.3,902,-8.4,82.7,0.04,181.9,498,497,538.9357134,0,358.3,261.1,352.2,70.15827,136.78763
215048,918,-5.3,899,-8.3,83.2,0,202.5,509,499,550.8324859,0,358.1,263.7,355.4,70.15756,136.78877
215049,918.3,-5.2,896,-8.4,82.8,0.24,187,543,496,587.6187661,0,357.9,266.1,354.7,70.15688,136.78987
215050,918.7,-5.2,892,-8.4,82.5,0.11,182.9,532,499,575.7042345,0,356.8,267.9,352.3,70.15627,136.79089
215051,919.2,-5.3,888,-8.3,82.9,0.08,210.6,515,499,557.2945282,0,355.7,269.3,349.9,70.15548,136.79211
215052,919.6,-5.3,884,-8.3,83.3,0.24,215.2,520,497,562.6943329,0,354.5,269.9,347,70.15482,136.79329
215053,920.2,-5.3,879,-8.3,83.7,0.24,209.5,518,497,560.5136085,0,353.1,269.4,343.5,70.1541,136.79445
215054,920.6,-5.3,875,-8.3,83.9,0.04,197.9,543,500,587.5536386,0,351.4,268.7,340,70.15344,136.79556
215055,921.2,-5.3,870,-8.2,84,0.11,193.7,548,495,592.9456803,0,349.5,266.3,337.7,70.15272,136.79674
215056,921.8,-5.3,865,-8.2,83.9,0.24,229.8,552,508,597.2549504,0,348.1,263.5,336.2,70.15202,136.79782
215057,922.4,-5.2,859,-8.2,83.9,0.24,218.1,545,500,589.6620486,0,346.6,260.8,333.9,70.15139,136.79884
215058,923.1,-5.2,853,-8.2,83.7,0.11,192.1,525,498,568.0011427,0,345.4,257.9,329.9,70.15071,136.80003
215059,923.8,-5.2,847,-8.1,83.9,0.23,213.7,536,505,579.8791044,0,344.9,256.4,325.4,70.14997,136.80118
215100,924.4,-5.2,841,-8.1,84.1,0.08,183.3,521,505,563.6314813,0,344.6,254.7,324.5,70.14926,136.80238
215101,925,-5.3,836,-8.1,84.2,0.23,202.1,493,508,533.3213081,0,343.7,254.8,325.5,70.14859,136.80354
215102,925.7,-5.3,829,-8.1,84.5,0,225.3,493,507,533.2985455,0,344.2,256.1,326.4,70.14787,136.80467
215103,926.5,-5.3,823,-8.1,84.8,0,255.7,495,515,535.4351687,0,344.1,258.5,325.2,70.14719,136.80582
215104,927.2,-5.4,816,-8.1,85,0.04,213.8,495,508,535.4110106,0,344.3,260.8,324,70.14646,136.80692
215105,927.8,-5.4,811,-8.1,85.5,0.11,193.4,531,494,574.3272512,0,344.3,262.5,322.4,70.1458,136.80807
215106,928.5,-5.5,804,-8.1,85.9,0.23,193.3,531,496,574.3000944,0,344.9,264.9,321.7,70.14503,136.80923
215107,929.3,-5.5,798,-8.1,86.2,0.04,194.6,532,500,575.3497093,0,345.3,266.4,321.5,70.1443,136.81049
215108,929.9,-5.5,792,-8.1,86.3,0.15,226.2,542,486,586.1395536,0,345.7,267.2,321.8,70.14357,136.81166
215109,930.6,-5.5,786,-8.1,86.2,0.23,205.8,527,501,569.8889777,0,345.7,267.1,321.8,70.14288,136.81273
215110,931.4,-5.5,779,-8.2,86,0,220,514,496,555.7978329,0,346.1,266.6,322.8,70.14215,136.81403
215111,932.1,-5.5,773,-8.2,85.8,0.04,219.9,502,483,542.7929457,0,347.1,266,324.6,70.14138,136.81509
215112,932.7,-5.4,767,-8.2,85.6,0.04,191,492,494,531.9553909,0,348.3,264.9,325.2,70.1407,136.81615
215113,933.4,-5.4,761,-8.2,85.2,0.04,199.5,482,489,521.1141622,0,349.1,264.8,326.8,70.13995,136.81728
215114,934.1,-5.5,755,-8.2,85,0.23,225.3,485,480,524.3276297,0,349.5,264.7,329.5,70.13914,136.81854
215115,934.7,-5.5,750,-8.3,85,0.04,205.1,475,483,513.4910519,0,350.2,265.2,332.3,70.13844,136.8196
215116,935.3,-5.5,744,-8.3,85.2,0.07,208,489,481,528.5985598,0,350.6,265.9,334.4,70.13766,136.82072
215117,935.9,-5.6,739,-8.4,84.7,0,205,486,468,525.3283138,0,351,266.4,336.1,70.13693,136.82182
215118,936.5,-5.6,733,-8.4,84.7,0.07,189.3,470,465,508.0066455,0,351.1,267,337.3,70.13622,136.82306
215119,937.2,-5.6,728,-8.4,84.9,0.07,166.3,457,460,493.9242543,0,350.4,266.2,337.3,70.13548,136.82416
215120,937.7,-5.8,722,-8.5,85.2,0.23,190.5,414,451,447.4294563,0,350.3,264.7,337.4,70.13475,136.8252
215121,938.3,-5.7,718,-8.5,85.1,0.07,171.8,441,439,476.582962,0,349.9,263.5,337.2,70.13396,136.82631
215122,938.9,-5.7,712,-8.6,84.6,0.23,181.8,472,423,510.0551889,0,350.5,263.1,338.2,70.13326,136.82745
215123,939.4,-5.7,708,-8.7,84.1,0.04,168.8,454,418,490.5802467,0,350.2,264.5,338.2,70.1324,136.82869
215124,940.1,-5.7,702,-8.7,83.9,0.04,191.7,419,420,452.729035,0,350.6,266.7,338,70.13166,136.8298
215125,940.6,-5.7,697,-8.8,83.3,0,178.7,405,414,437.5801648,0,350.4,268.8,336.9,70.13091,136.83105
215126,941.1,-5.6,692,-8.8,82.8,0,177.2,386,411,417.0305494,0,350.7,271,336.7,70.13026,136.83211
215127,941.7,-5.6,687,-8.9,81.9,0,198.7,394,411,425.6473344,0,350.3,271.3,336.1,70.12951,136.83321
215128,942.2,-5.6,683,-8.9,81.6,0.04,188.8,405,401,437.5079742,0,349.8,271.5,335.5,70.12868,136.83453
215129,942.8,-5.6,678,-9,81.1,0.22,180.1,396,407,427.7582661,0,349.8,271.2,335,70.12795,136.8356
215130,943.4,-5.6,673,-9,80.7,0.15,197.3,419,403,452.5734266,0,349.5,271.6,333.7,70.12719,136.83675
215131,943.9,-5.6,668,-9.1,80.4,0,163,439,407,474.1499247,0,349.1,273.8,332.6,70.12643,136.83797
215132,944.5,-5.5,663,-9.1,80.2,0.22,178.6,417,403,450.3582749,0,349,274.8,332.2,70.12573,136.83894
215133,945.1,-5.5,657,-9.1,79.9,0.14,204.1,406,395,438.4484794,0,348.1,271,331.4,70.12494,136.84026
215134,945.7,-5.5,653,-9.1,80,0.22,208.4,419,395,452.4561677,0,347.5,264.9,331.2,70.12415,136.84143
215135,946.2,-5.6,648,-9.1,80.1,0.04,201.1,414,399,447.0307708,0,347.5,258.2,331.6,70.12342,136.84256
215136,946.7,-5.6,643,-9.1,80.1,0.07,209.7,421,393,454.5623029,0,347.5,254,332.4,70.12266,136.84363
215137,947.3,-5.5,639,-9.2,79.8,0.22,211,405,384,437.2551966,0,347.9,252.7,333.6,70.12191,136.84486
215138,947.8,-5.6,634,-9.2,79.8,0.22,191.2,367,378,396.204588,0,349.1,254.7,335.8,70.12115,136.8461
215139,948.3,-5.6,629,-9.2,79.6,0.04,216.9,363,385,391.8620351,0,349.4,254.1,339.2,70.12039,136.84732
215140,948.8,-5.7,625,-9.2,80,0.04,197,383,382,413.4263126,0,349.9,252.2,344.1,70.11967,136.84836
215141,949.2,-5.6,622,-9.2,80.2,0.11,178.3,400,378,431.7549203,0,349.9,248.9,346.6,70.11882,136.84956
215142,949.6,-5.6,618,-9.2,79.8,0,183.8,403,382,434.9707825,0,349.4,245.8,347.6,70.11819,136.8506
215143,950,-6,614,-9.2,81.1,0.22,206.7,392,365,423.076217,0,349.3,245.6,349.8,70.11738,136.8519
215144,950.5,-6.1,610,-9.1,82.2,0.04,176.9,385,364,415.4940718,0,348.3,247.8,350.6,70.11658,136.85303
215145,950.7,-6.1,608,-9.2,82.4,0.07,141.2,385,350,415.4830899,0,347.9,248.6,351.1,70.11587,136.85422
215146,951.2,-6.2,604,-9.3,82.3,0.04,186.7,394,350,425.1673365,0,347.3,247.7,352.1,70.11511,136.85555
215147,951.5,-6,601,-9.3,82,0.04,142.4,352,342,379.8295829,0,346.2,245.5,353.6,70.11435,136.85664
215148,951.9,-5.9,598,-9.3,81.5,0,153.7,330,345,356.0708818,0,345,246.9,354.6,70.11364,136.85788
215149,952.2,-5.8,595,-9.4,80.7,0.22,176.3,348,339,375.4774906,0,342.8,248.1,351.3,70.11292,136.85913
215150,952.6,-5.8,592,-9.4,80.2,0,190.4,351,348,378.6934219,0,340.8,249.6,344.4,70.11214,136.86034
215151,953,-5.9,588,-9.4,79.9,0,174.7,385,350,415.3527761,0,338.9,251.6,337.8,70.11159,136.86133
215152,953.4,-6,585,-9.4,80.2,0.04,160.4,391,353,421.8020136,0,337.7,252.1,331.5,70.11073,136.86288
215153,953.7,-6.1,582,-9.5,80.7,0.04,188.7,371,352,400.2093862,0,337.8,254.3,328.7,70.11002,136.86407
215154,954.2,-6.2,578,-9.5,81.1,0.22,175.8,373,350,402.3379553,0,338.4,258.7,329.3,70.10929,136.86543
215155,954.5,-6.5,575,-9.5,81.9,0,140.3,346,333,373.1980591,0,338.9,263.2,330.6,70.10854,136.86661
215156,954.9,-6.5,571,-9.6,82.4,0.11,177.1,320,335,345.1340823,0,339.8,265.5,333.2,70.10785,136.86775
215157,955.3,-6.4,568,-9.6,82.5,0.22,189.9,327,326,352.6630584,0,340.1,266,333.9,70.1071,136.86905
215158,955.8,-6.6,564,-9.7,82.2,0,160.1,361,350,389.3023318,0,339.8,267.1,332,70.10641,136.87033
215159,956.1,-6.7,561,-9.7,82.9,0.07,161.5,344,327,370.9527639,0.001,340,264.8,332.2,70.10563,136.87161
215200,956.5,-7.5,558,-9.8,84.3,13.74,174.3,325,320,350.4427925,0.009,340,263.5,333.2,70.10497,136.87276
215201,957,-8.3,554,-9.8,89.8,11.5,130.7,327,313,352.5722888,0.007,340.2,262.9,333.3,70.10419,136.87408
215202,957.5,-8.6,549,-9.9,92.6,0,112.4,322,268,347.1543019,0.002,340.7,262.4,333.1,70.1035,136.87526
215203,957.8,-9,547,-9.9,95.3,65.01,140.8,267,247,287.8442149,0.077,341.2,258.2,333.5,70.10271,136.87656
215204,958.1,-9.4,544,-9.9,99.4,184.16,152.4,222,248,239.3198048,0.276,342,252.8,334.9,70.10201,136.87781
215205,958.5,-9.5,540,-9.9,100,164.24,191,264,175,284.5783984,0.224,325.8,247.8,321.1,70.10136,136.87895
215206,958.8,-9.3,537,-9.9,100,154.69,144.1,224,137,241.4488315,0.187,323.9,246.5,320.4,70.1007,136.8801
215207,959.1,-9.4,535,-9.8,100,206.71,121.3,144,141,155.2095796,0.277,315.7,240.6,313.3,70.09997,136.88144
215208,959.5,-9.4,531,-9.8,100,206.18,125.5,149,134,160.5883345,0.288,302,234.8,300.5,70.09918,136.88274
215209,959.9,-9.4,528,-9.8,100,203.53,132.8,159,114,171.3548044,0.283,293.1,229.7,291.4,70.09845,136.88405
215210,960.1,-9.4,527,-9.8,100,198.16,137.2,144,116,155.1841185,0.263,280.1,223.6,278.8,70.09769,136.88524
215211,960.4,-9.4,524,-9.8,100,198.31,132.9,151,123,162.7196632,0.261,265.6,218.6,265.9,70.097,136.88638
215212,960.6,-9.4,522,-9.8,100,198.05,131.5,163,116,175.6451452,0.258,262.8,216.8,266,70.0963,136.88771
215213,960.9,-9.5,519,-9.7,100,194.68,145.6,153,116,164.8610413,0.257,263.9,215.1,268.6,70.09557,136.88889
215214,961.2,-9.4,517,-9.7,100,197.64,123.9,150,124,161.6202523,0.259,254.2,212,260,70.09489,136.89006
215215,961.4,-9.4,516,-9.6,100,189.5,131.9,157,115,169.1567633,0.253,250.2,209.1,262.2,70.09421,136.89125
215216,961.5,-9.4,514,-9.6,100,192.59,165.7,144,110,155.1474986,0.246,248.9,206.8,266.7,70.09349,136.89255
215217,961.6,-9.4,514,-9.5,100,193.49,127.2,121,109,130.3647606,0.245,246.2,204.4,265.1,70.09278,136.89378
215218,961.7,-9.4,513,-9.5,100,195.35,135.4,132,111,142.2136591,0.248,240.9,200.3,260.5,70.09204,136.89505
215219,961.5,-9.4,514,-9.5,100,200.24,136.6,111,106,119.5928635,0.248,234,197.3,254.7,70.09134,136.89633
215220,961.5,-9.4,514,-9.4,100,203.31,101.2,83,104,89.42529435,0.25,232.4,194.4,254.4,70.09069,136.89751
215221,961.4,-9.4,515,-9.4,100,203.34,85.6,101,99,108.820593,0.253,229,192.8,250.5,70.09007,136.89868
215222,961.2,-9.4,517,-9.3,100,195.31,91.1,112,95,120.676455,0.244,226.4,192.4,248.9,70.08933,136.90013
215223,961,-9.4,518,-9.3,100,199.15,106.4,112,91,120.6805511,0.234,228,193.6,250.5,70.08863,136.9014
215224,960.8,-9.4,520,-9.3,100,202.59,86.7,104,94,112.0642983,0.243,231.7,195.2,254.8,70.088,136.90271
215225,960.8,-9.5,520,-9.3,100,193.76,83.8,108,90,116.3744637,0.259,233.3,196.1,256.1,70.08735,136.90385
215226,960.4,-9.4,524,-9.3,100,198.61,90.6,104,90,112.071821,0.262,232.8,195.1,254.9,70.08659,136.9052
215227,960.3,-9.4,525,-9.2,100,201.34,115.6,104,94,112.0736912,0.264,229.9,193.2,248.3,70.08595,136.90649
215228,960.4,-9.4,524,-9.2,100,197.16,118.4,124,90,133.6240943,0.259,228.3,193.9,243,70.08525,136.90778
215229,960.2,-9.5,526,-9.3,100,195.17,79.4,125,94,134.7061985,0.259,230.9,196,244.2,70.0846,136.90906
215230,959.8,-9.5,529,-9.2,100,195.39,112.7,124,92,133.6373983,0.262,235.4,199.4,244.9,70.08394,136.91017
215231,960.1,-9.5,526,-9.3,100,181.01,89.1,114,90,122.8540938,0.262,244.2,203.4,249.5,70.08324,136.9115
215232,959.8,-9.5,529,-9.3,100,185.5,107.3,91,90,98.07260678,0.268,248.3,205.4,257,70.08257,136.91281
215233,959.7,-9.5,530,-9.3,100,191.36,173,106,93,114.2403017,0.262,243.3,205.2,256.9,70.08193,136.91414
215234,959.7,-9.6,530,-9.3,100,187.28,103.4,111,92,119.6289951,0.264,247.4,206.5,259.2,70.08123,136.91536
215235,959.7,-9.6,530,-9.3,100,181.61,96.3,113,84,121.7844725,0.252,252.9,207.5,264.1,70.08051,136.91661
215236,959.2,-9.6,534,-9.4,100,188.86,131,128,87,137.9618305,0.263,254.5,206.2,272.1,70.07997,136.91769
215237,959.3,-9.6,533,-9.4,100,201.67,107.2,109,94,117.4812093,0.266,245.7,204,261.4,70.07919,136.91919
215238,959.1,-9.6,535,-9.4,100,202.34,52.9,100,85,107.7844303,0.27,245.2,204,255.1,70.07838,136.92036
215239,959.2,-9.6,535,-9.4,100,203.68,91.7,90,80,97.00441209,0.268,244.9,205.1,250.7,70.07774,136.92154
215240,959.2,-9.6,535,-9.5,100,205.91,115.5,94,81,101.3157193,0.276,250.5,208.3,253.7,70.0771,136.92278
215241,959.2,-9.6,534,-9.5,100,213.07,117.1,100,79,107.7826801,0.28,260.6,210.6,263.5,70.0764,136.92401
215242,959.4,-9.6,533,-9.5,100,206.2,110.2,96,82,103.4680011,0.28,256.8,211.7,260.3,70.07571,136.9252
215243,959.7,-9.6,530,-9.5,100,199.22,103.4,100,83,107.7738695,0.27,253.5,212.7,256.9,70.07504,136.92632
215244,959.9,-9.6,528,-9.5,100,194.03,127.2,107,83,115.3142394,0.26,256,215.5,262.5,70.07431,136.92763
215245,960.2,-9.6,526,-9.5,100,183.13,135.6,97,85,104.53201,0.236,260.2,219.2,267.2,70.07358,136.92879
215246,960.6,-9.6,523,-9.5,100,155.69,128.6,97,83,104.525025,0.192,267.5,223.8,272.9,70.07293,136.93004
215247,960.7,-9.7,522,-9.5,100,168.8,92.2,105,97,113.1437448,0.231,274.6,226.6,278.3,70.07229,136.93129
215248,960.8,-9.7,520,-9.6,100,192.47,118.7,98,102,105.5990504,0.255,278.4,227,283.3,70.07157,136.93246
215249,960.9,-9.6,519,-9.6,100,169.42,111.6,115,94,123.9151617,0.235,276,226.6,286.7,70.07084,136.93378
215250,961.1,-9.7,518,-9.6,100,172.51,101.8,112,89,120.6785053,0.253,274.8,225.2,286.9,70.07013,136.93498
215251,961.1,-9.7,518,-9.6,100,91,100.3,89,98,95.89631228,0.134,270.3,221.8,282.1,70.06955,136.93599
215252,960.9,-9.6,519,-9.6,100,187.47,93.3,91,97,98.05460625,0.299,266.5,214.1,281.6,70.06874,136.93733
215253,960.8,-9.6,520,-9.6,100,193.18,107.2,121,117,130.3825009,0.306,249.5,206.2,268,70.06811,136.93851
215254,960.9,-9.6,520,-9.6,100,179.37,143.4,139,96,149.7757172,0.254,250.3,204.4,272.9,70.0673,136.93977
215255,960.6,-9.6,522,-9.6,100,200.56,110,126,93,135.7747748,0.3,246.4,201,265.9,70.06657,136.94107
215256,960.6,-9.6,522,-9.6,100,167.72,139.3,118,96,127.1541542,0.268,238.3,196.5,256.2,70.06592,136.94221
215257,960.7,-9.6,522,-9.6,100,199.09,138.2,109,88,117.4539827,0.303,233.7,192.9,253.8,70.0653,136.94336
215258,960.6,-9.6,522,-9.6,100,181.01,152.3,99,95,106.6801802,0.27,230.4,190.2,252.1,70.06457,136.94458
215259,960.5,-9.6,523,-9.6,100,192.39,86.6,94,89,101.2939902,0.292,229.5,187.7,248.6,70.06384,136.94583
215300,960.6,-9.5,522,-9.6,100,173.53,138.2,93,89,100.2147147,0.245,224.9,186.1,242.2,70.06314,136.94695
215301,960.6,-9.5,522,-9.6,100,199.04,158,97,84,104.525025,0.29,225.8,184.2,242,70.06246,136.94826
215302,960.8,-9.6,520,-9.6,100,201.5,133,110,92,118.5295463,0.305,223.6,181.1,237.5,70.06175,136.9496
215303,960.7,-9.5,521,-9.6,100,204.24,148.4,132,86,142.2378506,0.301,223.3,177.9,235.6,70.06108,136.95084
215304,960.8,-9.5,521,-9.5,100,206.83,172.3,134,89,144.3905382,0.295,216.8,174,227.3,70.06041,136.9521
215305,961,-9.5,519,-9.5,100,210.25,155.6,114,85,122.8355609,0.297,217.5,171.8,227.8,70.0598,136.95334
215306,961,-9.5,519,-9.5,100,206.73,134.6,107,85,115.2930265,0.288,218.7,170,229.6,70.05915,136.95453
215307,960.9,-9.5,519,-9.5,100,208.73,117.7,102,83,109.9073609,0.284,220.2,167.9,231,70.05841,136.95598
215308,960.9,-9.5,519,-9.4,100,208.1,137.3,77,78,82.96928221,0.297,217.3,165,227.3,70.0578,136.95706
215309,961.1,-9.5,518,-9.4,100,194.6,137.3,83,77,89.43139235,0.294,216.8,162.8,226.6,70.05698,136.95848
215310,960.9,-9.5,519,-9.4,100,211.1,141.4,98,84,105.5972683,0.291,217,160.9,228.3,70.05628,136.95981
215311,960.9,-9.5,520,-9.4,100,204.76,99.3,97,84,104.5197451,0.291,216.7,158.7,227.1,70.05554,136.96112
215312,960.8,-9.5,521,-9.4,100,214.46,149.7,108,76,116.3744637,0.296,214.2,155.5,225.2,70.05495,136.96228
215313,960.9,-9.5,520,-9.4,100,189.19,162.5,104,80,112.0624071,0.29,210.3,153.4,221.6,70.05425,136.96364
215314,960.7,-9.5,522,-9.4,100,210.99,158.2,91,78,98.05791215,0.304,210.5,152.6,221.8,70.05357,136.96483
215315,960.5,-9.4,523,-9.3,100,220.3,148.2,98,86,105.6043728,0.305,211.2,151.5,223.5,70.05285,136.96616
215316,960.3,-9.5,525,-9.3,100,215.89,129.9,109,84,117.4618494,0.312,211.6,150.8,223.8,70.05221,136.9673
215317,960.3,-9.5,524,-9.3,100,222.46,146.7,100,79,107.7631646,0.319,209.4,149.5,221.3,70.05148,136.96866
215318,960.1,-9.5,527,-9.3,100,220.96,149.4,94,83,101.300744,0.317,210.8,149.7,223.5,70.05083,136.96976
215319,960,-9.5,528,-9.3,100,224.61,167.5,96,84,103.4577937,0.309,212,150.2,224,70.05012,136.97105
215320,959.9,-9.5,528,-9.3,100,229.39,134,93,79,100.226395,0.313,213.4,150.4,223.2,70.04948,136.97234
215321,959.7,-9.5,530,-9.3,100,224.6,163.2,91,76,98.07422123,0.311,212.3,151.2,223.6,70.04882,136.97339
215322,959.7,-9.5,530,-9.3,100,223.9,141,84,78,90.53005037,0.309,213.7,152.7,222.4,70.04813,136.97462
215323,959.6,-9.5,531,-9.3,100,223.77,163.2,81,75,87.29826807,0.313,214.2,154.8,222.5,70.04739,136.97594
215324,959.6,-9.5,531,-9.3,100,212.62,143.8,80,76,86.22051168,0.297,214.7,156.3,222.7,70.0467,136.97723
215325,959.6,-9.5,530,-9.3,100,202.71,177.2,71,74,76.52070411,0.302,218.2,157.5,225.5,70.04603,136.97845
215326,959.7,-9.6,530,-9.3,100,212.7,196.7,68,80,73.28623125,0.326,217.1,156.1,224.9,70.0453,136.97958
